"","pfCode","yr","period","periodDesc","aggrLevel","IsLeaf","rgCode","rgDesc","rtCode","rtTitle","rt3ISO","ptCode","ptTitle","pt3ISO","ptCode2","ptTitle2","pt3ISO2","cstCode","cstDesc","motCode","motDesc","cmdCode","cmdDescE","qtCode","qtDesc","qtAltCode","qtAltDesc","TradeQuantity","AltQuantity","NetWeight","GrossWeight","TradeValue","CIFValue","FOBValue","estCode"
"1252","H4","2016",2016-01-01,"2016","4","0","2","Export","56","Belgium","BEL","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"190072",NA,24841040,NA,NA,"6"
"1253","H4","2016",2016-01-01,"2016","4","0","2","Export","70","Bosnia Herzegovina","BIH","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"8595",NA,26006,NA,NA,"0"
"1254","H4","2016",2016-01-01,"2016","4","0","2","Export","72","Botswana","BWA","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","5","Number of items",NA,"","0",NA,"20",NA,126,NA,NA,"2"
"1255","H4","2016",2016-01-01,"2016","4","0","2","Export","76","Brazil","BRA","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"18457",NA,355352,NA,NA,"0"
"1256","H4","2016",2016-01-01,"2016","4","0","2","Export","96","Brunei Darussalam","BRN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,NA,NA,3861,NA,NA,"0"
"1257","H4","2016",2016-01-01,"2016","4","0","2","Export","100","Bulgaria","BGR","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"37301",NA,791382,NA,NA,"2"
"1258","H4","2016",2016-01-01,"2016","4","0","2","Export","104","Myanmar","MMR","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,NA,NA,75324,NA,NA,"6"
"1259","H4","2016",2016-01-01,"2016","4","0","2","Export","112","Belarus","BLR","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"11545",NA,3097500,NA,NA,"4"
"1260","H4","2016",2016-01-01,"2016","4","0","2","Export","116","Cambodia","KHM","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"16895",NA,43680,NA,NA,"0"
"1261","H4","2016",2016-01-01,"2016","4","0","2","Export","124","Canada","CAN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,NA,NA,16070877,NA,NA,"6"
"1262","H4","2016",2016-01-01,"2016","4","0","2","Export","144","Sri Lanka","LKA","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,NA,NA,78509,NA,NA,"0"
"1263","H4","2016",2016-01-01,"2016","4","0","2","Export","152","Chile","CHL","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,NA,NA,61151,NA,NA,"6"
"1264","H4","2016",2016-01-01,"2016","4","0","2","Export","156","China","CHN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,NA,NA,1890130952,NA,NA,"0"
"1265","H4","2016",2016-01-01,"2016","4","0","2","Export","170","Colombia","COL","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"2",NA,4858,NA,NA,"0"
"1266","H4","2016",2016-01-01,"2016","4","0","2","Export","178","Congo","COG","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","8","Weight in kilograms",NA,"","365",NA,"365",NA,5061,NA,NA,"0"
"1267","H4","2016",2016-01-01,"2016","4","0","2","Export","188","Costa Rica","CRI","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"3588",NA,282051,NA,NA,"6"
"1268","H4","2016",2016-01-01,"2016","4","0","2","Export","191","Croatia","HRV","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"134175",NA,6986586,NA,NA,"0"
"1269","H4","2016",2016-01-01,"2016","4","0","2","Export","203","Czechia","CZE","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"370564",NA,48557366,NA,NA,"4"
"1270","H4","2016",2016-01-01,"2016","4","0","2","Export","208","Denmark","DNK","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"1786154",NA,30789729,NA,NA,"6"
"1271","H4","2016",2016-01-01,"2016","4","0","2","Export","222","El Salvador","SLV","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"9430",NA,26634,NA,NA,"2"
"1272","H4","2016",2016-01-01,"2016","4","0","2","Export","231","Ethiopia","ETH","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","8","Weight in kilograms",NA,"","25",NA,"25",NA,10292,NA,NA,"0"
"1273","H4","2016",2016-01-01,"2016","4","0","2","Export","233","Estonia","EST","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"21820",NA,2244586,NA,NA,"2"
"1274","H4","2016",2016-01-01,"2016","4","0","2","Export","246","Finland","FIN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"38622",NA,7803613,NA,NA,"4"
"1275","H4","2016",2016-01-01,"2016","4","0","2","Export","251","France","FRA","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"2645108",NA,188793801,NA,NA,"4"
"1276","H4","2016",2016-01-01,"2016","4","0","2","Export","276","Germany","DEU","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"13999400",NA,1740879946,NA,NA,"6"
"1277","H4","2016",2016-01-01,"2016","4","0","2","Export","288","Ghana","GHA","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"130888",NA,453444,NA,NA,"0"
"1278","H4","2016",2016-01-01,"2016","4","0","2","Export","300","Greece","GRC","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"1557",NA,131324,NA,NA,"0"
"1279","H4","2016",2016-01-01,"2016","4","0","2","Export","320","Guatemala","GTM","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"3406",NA,35630,NA,NA,"0"
"1280","H4","2016",2016-01-01,"2016","4","0","2","Export","340","Honduras","HND","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"2156",NA,10294,NA,NA,"0"
"1281","H4","2016",2016-01-01,"2016","4","0","2","Export","344","China, Hong Kong SAR","HKG","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,NA,NA,1042059493,NA,NA,"0"
"1282","H4","2016",2016-01-01,"2016","4","0","2","Export","348","Hungary","HUN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"0",NA,11951991,NA,NA,"6"
"1283","H4","2016",2016-01-01,"2016","4","0","2","Export","360","Indonesia","IDN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"405029",NA,8977692,NA,NA,"0"
"1284","H4","2016",2016-01-01,"2016","4","0","2","Export","372","Ireland","IRL","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"2172377",NA,73600461,NA,NA,"6"
"1285","H4","2016",2016-01-01,"2016","4","0","2","Export","376","Israel","ISR","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,NA,NA,64819000,NA,NA,"0"
"1286","H4","2016",2016-01-01,"2016","4","0","2","Export","381","Italy","ITA","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"","0",NA,"3034569",NA,221750611,NA,NA,"6"
"1287","H4","2016",2016-01-01,"2016","4","0","2","Export","388","Jamaica","JAM","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"5926",NA,71685,NA,NA,"0"
"1288","H4","2016",2016-01-01,"2016","4","0","2","Export","392","Japan","JPN","0","World","WLD",NA,"","","","","","","8486","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9-C to this Chapter","1","No Quantity",NA,"",NA,NA,"118694281",NA,17822363332,NA,NA,"4"
